ACC_ID	SET	mean_Total_length_day001	mean_Total_length_day002	mean_Total_length_day003	mean_Total_length_day004	mean_Total_length_day005	mean_Euclidian_length_day001	mean_Euclidian_length_day002	mean_Euclidian_length_day003	mean_Euclidian_length_day004	mean_Euclidian_length_day005	mean_Root_tortuosity_day001	mean_Root_tortuosity_day002	mean_Root_tortuosity_day003	mean_Root_tortuosity_day004	mean_Root_tortuosity_day005	mean_Root_tortuosity_avg	mean_Root_growth_rate_day001-day002	mean_Root_growth_rate_day002-day003	mean_Root_growth_rate_day003-day004	mean_Root_growth_rate_day004-day005	mean_Root_growth_rate_avg	mean_Relative_root_growth_rate_day001-day002	mean_Relative_root_growth_rate_day002-day003	mean_Relative_root_growth_rate_day003-day004	mean_Relative_root_growth_rate_day004-day005	mean_Relative_root_growth_rate_avg	mean_Root_angle_day001	mean_Root_angle_day002	mean_Root_angle_day003	mean_Root_angle_day004	mean_Root_angle_day005	mean_Root_angle_avg	mean_Root_directional_equivalent_day001	mean_Root_directional_equivalent_day002	mean_Root_directional_equivalent_day003	mean_Root_directional_equivalent_day004	mean_Root_directional_equivalent_day005	mean_Root_directional_equivalent_avg	mean_Root_horizontal_index_day001	mean_Root_horizontal_index_day002	mean_Root_horizontal_index_day003	mean_Root_horizontal_index_day004	mean_Root_horizontal_index_day005	mean_Root_horizontal_index_avg	mean_Root_vertical_index_day001	mean_Root_vertical_index_day002	mean_Root_vertical_index_day003	mean_Root_vertical_index_day004	mean_Root_vertical_index_day005	mean_Root_vertical_index_avg	mean_Root_linearity_day001	mean_Root_linearity_day002	mean_Root_linearity_day003	mean_Root_linearity_day004	mean_Root_linearity_day005	mean_Root_linearity_avg	mean_Average_root_width_day001	mean_Average_root_width_day002	mean_Average_root_width_day003	mean_Average_root_width_day004	mean_Average_root_width_day005	mean_Average_root_width_avg	mean_Root_width_20_day001	mean_Root_width_20_day002	mean_Root_width_20_day003	mean_Root_width_20_day004	mean_Root_width_20_day005	mean_Root_width_20_avg	mean_Root_width_40_day001	mean_Root_width_40_day002	mean_Root_width_40_day003	mean_Root_width_40_day004	mean_Root_width_40_day005	mean_Root_width_40_avg	mean_Root_width_60_day001	mean_Root_width_60_day002	mean_Root_width_60_day003	mean_Root_width_60_day004	mean_Root_width_60_day005	mean_Root_width_60_avg	mean_Root_width_80_day001	mean_Root_width_80_day002	mean_Root_width_80_day003	mean_Root_width_80_day004	mean_Root_width_80_day005	mean_Root_width_80_avg	mean_Root_width_100_day001	mean_Root_width_100_day002	mean_Root_width_100_day003	mean_Root_width_100_day004	mean_Root_width_100_day005	mean_Root_width_100_avg
7004	1	238.3184	394.1863	538.6923684	683.45305	841.16955	216.58175	359.20935	488.5413158	616.72495	761.15105	1.09934095	1.097059606	1.102995052	1.108140296	1.103896749	1.101987496	160.9739474	137.2950556	138.5014118	154.1351765	150.0656597	0.714146499	0.351434542	0.256350107	0.229064082	0.395650213	-0.06945	-0.9092	-3.405315789	-3.78405	-4.1786	-2.522554167	0.31825	0.2777	0.281105263	0.29205	0.27855	0.288809722	13.54	18.61755	21.30457895	24.86685	28.26065	21.30723056	61.97885	103.65035	141.9941579	180.1396	221.75465	146.1837097	0.68545	0.61	0.553894737	0.52165	0.4871	0.562250694	4.61885	4.1597	4.104947368	3.8968	4.27985	4.188079167	6.50115	5.56535	5.516	5.1221	5.5454	5.627324306	4.52065	4.14065	3.978736842	3.78005	4.10175	4.069661111	4.003	3.79545	3.761368421	3.62125	3.98385	3.810808333	4.0264	3.6666	3.574631579	3.4921	3.91835	3.713434028	4.04255	3.6275	3.693315789	3.4683	3.8503	3.718364583
7008	6	194.7221739	406.6553043	583.3962174	782.3052857	964.6758696	178.1013478	372.6176087	537.8455217	723.184381	892.8892174	1.092361828	1.093766312	1.085908387	1.083026424	1.080671434	1.087444348	221.9742273	176.740913	191.9951429	189.267381	193.8905543	1.212471132	0.440891321	0.3288556	0.243000329	0.56652733	4.478695652	2.453043478	0.960304348	0.71652381	0.398	1.500708333	0.297695652	0.271782609	0.237347826	0.220714286	0.22426087	0.250334028	11.25808696	17.51582609	19.18678261	19.72238095	21.12726087	17.49019444	50.55426087	107.0531739	155.5136087	209.846381	259.134	152.3703868	0.664956522	0.661521739	0.526869565	0.404428571	0.386043478	0.529258333	4.727086957	4.32826087	4.083130435	3.999666667	4.036565217	4.268474306	6.735608696	5.605521739	5.136	4.896285714	4.748869565	5.472815972	4.741173913	4.219956522	3.943217391	3.812571429	3.835086957	4.191294444	4.185869565	4.009608696	3.734826087	3.743714286	3.863521739	3.930624306	4.016652174	3.844391304	3.772173913	3.758761905	3.84073913	3.852291667	3.957652174	3.963608696	3.829304348	3.786428571	3.894173913	3.895610417
7014	1	105.1247895	219.4178421	318.9511111	409.4729	516.4405789	94.76884211	201.3644211	291.6802222	370.87605	469.857	1.107521186	1.087222655	1.09140732	1.103615149	1.096811191	1.096783933	119.1058235	92.285625	87.28876471	88.09823529	97.02957143	2.021443845	1.035998995	0.321967755	0.207896182	1.00564247	-1.137789474	-2.549105263	-3.390444444	-3.40765	-3.838789474	-2.444059028	0.267789474	0.273105263	0.263222222	0.29685	0.269736842	0.280750694	4.955947368	10.22110526	13.44322222	15.6078	17.10863158	12.06255764	27.83752632	58.19284211	84.43694444	108.23245	137.1311579	84.19702014	0.648894737	0.675526316	0.559277778	0.51	0.534789474	0.582233333	4.774789474	4.397052632	4.158666667	4.12225	4.535789474	4.422977778	6.242736842	5.744894737	5.648888889	5.37835	5.700578947	5.697261111	5.074842105	4.358052632	4.119555556	4.03395	4.458210526	4.443035417	4.587157895	4.149421053	3.774111111	3.82295	4.156947368	4.168320833	4.294315789	3.931052632	3.669888889	3.66365	4.170315789	4.015157639	3.704368421	3.794894737	3.579555556	3.71115	4.194105263	3.794961111
7015	1	117.576	296.7531111	419.0708824	578.5366875	718.3099333	110.2977647	270.7984444	383.0924706	528.199125	661.5734	1.064604932	1.095776847	1.097540338	1.098691641	1.084486713	1.09426786	168.9537333	143.4847333	117.9974167	139.25425	146.5948991	1.847531616	0.543696821	0.282915706	0.248812433	0.814804893	-2.851705882	-5.416	0.218176471	-2.209125	-0.093066667	-1.507588406	0.207647059	0.294611111	0.277411765	0.2475	0.226266667	0.263415217	4.412705882	12.90205556	16.80217647	16.6423125	17.97613333	14.26797101	31.91170588	78.10961111	110.6136471	154.7075	193.2725333	118.1432145	0.705529412	0.712611111	0.614294118	0.531375	0.6766	0.618185507	4.597588235	4.548388889	3.989	3.7690625	4.303133333	4.323227536	5.492764706	6.050277778	4.906470588	4.6585625	5.075133333	5.449753623	4.824647059	4.467888889	4.041058824	3.677875	4.283066667	4.318168116	4.474058824	4.239166667	3.746470588	3.5480625	4.064466667	4.047139855	4.227352941	4.007555556	3.685941176	3.4053125	4.0254	3.919835507	3.975058824	3.978055556	3.563764706	3.555625	4.067333333	3.883143478
7026	1	107.4157368	243.2164706	360.92985	485.8608	647.41345	99.56057895	219.8265882	326.41475	445.00505	594.32255	1.077114715	1.117957381	1.114228926	1.092746843	1.090415524	1.10124534	134.589	134.86375	116.1971111	136.878	131.5025913	1.572396923	0.588392194	0.371693219	0.278319273	0.658377829	4.689157895	1.259705882	2.4547	-1.40605	-1.85135	1.850685417	0.282578947	0.314764706	0.29995	0.2669	0.25315	0.295172917	5.864684211	11.53205882	16.77	15.95375	18.35475	14.15175417	27.83973684	63.54423529	93.5761	129.4187	173.35605	99.82306458	0.712368421	0.532705882	0.6104	0.53805	0.60055	0.600814583	5.145263158	4.660117647	4.58895	4.35195	4.886	4.769208333	6.799842105	5.696882353	5.9354	5.56105	6.3911	6.362929167	5.381894737	4.733294118	4.7497	4.4558	4.8148	4.765214583	4.893368421	4.557176471	4.28655	4.0093	4.45175	4.452802083	4.591421053	4.142705882	3.9502	3.8227	4.3877	4.2073125	4.060578947	4.172529412	4.02495	3.9119	4.3856	4.060860417
7028	6	180.6749091	412.5597826	591.5355217	768.7818696	944.788913	169.1218636	385.9337391	553.3202609	719.5459565	886.095913	1.067891942	1.069331176	1.069558072	1.068782979	1.066564529	1.068513735	231.1424091	178.9757391	177.2463478	176.0070435	190.1845362	1.372353939	0.44018539	0.303214495	0.230323447	0.574889501	-2.131363636	0.455826087	1.695391304	2.087391304	2.299173913	0.91305	0.224181818	0.193	0.193652174	0.194347826	0.191608696	0.199167391	7.545727273	12.82426087	15.6486087	18.829	21.99865217	15.46079565	48.54972727	111.7453043	160.033913	208.2252174	256.1286522	158.1273652	0.655409091	0.569347826	0.559782609	0.548086957	0.540217391	0.573228261	4.390909091	4.11526087	3.983391304	3.935130435	3.89226087	4.062565217	5.599409091	5.073434783	4.804652174	4.612521739	4.462565217	4.902282609	4.442818182	4.014304348	3.89	3.822608696	3.745956522	3.979995652	3.996909091	3.85626087	3.772347826	3.714043478	3.764434783	3.821476087	3.893272727	3.802521739	3.666217391	3.744	3.744217391	3.773254348	4.016136364	3.831217391	3.785086957	3.783434783	3.744304348	3.835463043
7031	1	184.668	330.93415	459.6831429	581.8262222	771.8515625	168.2740455	302.48025	423.6691905	533.9547222	713.3880625	1.095612181	1.093704977	1.085066089	1.088034073	1.082599441	1.090138547	146.4127	130.6480526	124.4337059	147.5443077	139.1133561	0.921944267	0.410374002	0.278792567	0.262769356	0.503256792	-3.990136364	-2.13935	-4.161857143	-4.577666667	-5.9525625	-3.820278261	0.280954545	0.2641	0.23	0.2425	0.24175	0.253196377	8.388772727	10.85105	13.0842381	17.13155556	22.6749375	14.44722899	49.03127273	88.1437	123.0673333	155.1675556	206.3345625	123.0715145	0.654954545	0.564	0.493809524	0.546	0.691125	0.599261594	4.903818182	4.35775	4.13752381	3.877444444	4.2975625	4.344968116	6.986409091	6.48405	5.751380952	5.138888889	5.323	6.01537971	5.383818182	4.22455	3.867428571	3.608611111	4.0509375	4.295305797	4.1905	3.75435	3.632952381	3.498833333	4.0069375	3.829708696	4.031818182	3.58735	3.604095238	3.575277778	4.006625	3.755623913	3.9245	3.73695	3.835761905	3.565222222	4.10075	3.8284
7062	1	139.4173333	343.17275	527.5025789	695.8731765	839.6338235	129.4932381	316.54805	483.9153158	640.6166471	770.9880588	1.075030623	1.083899027	1.09231182	1.085694306	1.090686666	1.084812827	205.5355789	187.3622222	158.9071875	186.5057692	186.5382167	1.546958984	0.547110347	0.294951262	0.271682101	0.776800054	-1.484190476	-0.9396	-2.521947368	-4.914294118	-7.219	-3.39672029	0.213809524	0.23515	0.252	0.242352941	0.277823529	0.241869565	5.588238095	11.80985	17.75610526	26.37764706	35.50905882	17.35139058	37.51904762	91.7254	139.5503684	184.6110588	221.7358235	124.343237	0.694619048	0.4711	0.504684211	0.631294118	0.710823529	0.592410145	4.660285714	4.24565	4.071105263	3.925941176	4.369647059	4.241197826	6.170142857	5.4693	5.099684211	4.483	5.177588235	5.452108696	4.811142857	4.01795	3.922263158	3.812117647	4.147882353	4.14605942	4.152857143	3.993	3.696263158	3.727882353	4.143588235	3.884249275	4.125333333	3.76975	3.787526316	3.753058824	4.183294118	3.837665217	4.047	3.9781	3.848578947	3.852941176	4.194705882	3.886202174
7071	1	131.459	277.253	412.186	520.98625	670.1304211	117.8987143	241.3760909	361.7132273	475.27275	589.5205789	1.107855427	1.164489404	1.175949477	1.094982976	1.153524431	1.142208434	144.6581	136.2603333	116.3408421	126.2717333	135.0795	1.364847626	0.512554685	0.291994398	0.241022585	0.689413706	4.904809524	4.741681818	2.963318182	-0.9948	-0.411	2.536319444	0.320952381	0.290863636	0.264909091	0.23525	0.26	0.274314583	6.459619048	11.94722727	14.71495455	13.5051	19.12168421	13.65048958	33.8772381	70.12027273	105.8940909	139.1853	173.4735263	104.2472021	0.592190476	0.457136364	0.494136364	0.49145	0.586894737	0.538916667	4.832047619	4.364363636	4.117909091	3.74485	4.274368421	4.268525694	6.787666667	6.094863636	5.692409091	4.9548	5.417894737	5.767247917	5.593761905	4.465454545	4.048590909	3.68985	4.067105263	4.379467361	4.079809524	3.960454545	3.632818182	3.37525	4.010368421	3.827451389	3.854333333	3.595954545	3.541272727	3.36335	3.841105263	3.648232639	3.839190476	3.703409091	3.674954545	3.3414	4.036421053	3.719547222
7075	6	52.81030769	200.7062941	345.4144211	497.2629474	640.1856667	49.07215385	180.4890588	308.2416316	444.3601053	574.9002381	1.072112067	1.109111215	1.11818881	1.116540212	1.113422834	1.107047389	191.4993077	174.8720588	179.8181667	173.8904211	179.7414542	7.508717792	1.490019121	0.991502903	0.43632221	2.257622903	-5.049230769	-6.815764706	-10.14957895	-8.102789474	-8.55147619	-8.098255303	0.209307692	0.335823529	0.346736842	0.330842105	0.321571429	0.314675	2.443153846	13.76329412	22.46336842	28.21747368	34.2717619	21.54578788	14.24007692	50.38252941	86.55421053	126.3257895	163.4570952	91.69106136	0.535846154	0.602647059	0.650473684	0.668052632	0.683380952	0.652715152	5.142692308	4.883235294	4.749894737	4.566947368	4.516333333	4.812767424	6.205846154	5.667529412	5.623105263	5.374421053	5.250904762	5.686126515	5.570769231	4.992529412	4.803315789	4.616263158	4.542619048	4.976314394	5.353538462	4.775647059	4.521052632	4.379157895	4.395285714	4.706189394	4.513692308	4.635705882	4.395157895	4.216052632	4.229428571	4.420656061	4.047923077	4.343882353	4.404842105	4.250421053	4.161904762	4.270613636
7081	1	188.87275	440.1772632	640.5467895	808.6804737	999.9035789	175.8266	407.0945263	591.5403684	747.1083158	923.2016842	1.076061133	1.084107737	1.086019468	1.084345181	1.085589417	1.084309105	247.3787895	202.0513889	170.4628889	194.9308824	204.6116167	1.333048161	0.462932773	0.265896615	0.237806881	0.588260794	-3.1542	-1.207421053	-4.200368421	-5.102315789	-4.849578947	-4.221516667	0.2622	0.276473684	0.285578947	0.285105263	0.275	0.277014394	6.2781	13.59463158	20.24936842	28.84073684	37.33131579	20.82740227	51.0901	118.4152105	170.9588421	215.4683158	266.5172632	160.6413674	0.65255	0.503736842	0.592368421	0.739157895	0.803315789	0.666045455	5.29325	4.912526316	4.800842105	4.449368421	5.059315789	4.907371212	6.9424	6.288473684	5.895736842	5.448789474	6.329631579	6.192387121	5.5684	4.922157895	4.789105263	4.443263158	5.006421053	4.967989394	4.87535	4.668368421	4.508789474	4.221473684	4.787	4.620902273	4.50745	4.459526316	4.372315789	4.155315789	4.614789474	4.414137121	4.5744	4.226315789	4.437947368	3.979578947	4.557263158	4.342942424
7092	1	94.41058824	219.8233529	366.9847647	478.0874667	601.9317333	86.97229412	201.5834706	334.9614118	435.9362667	544.6082	1.094213844	1.09081117	1.095490871	1.096617582	1.10519536	1.098432444	138.1363571	138.1004	115.396	129.4225385	130.1388657	1.798549539	0.63048484	0.317407545	0.27257779	0.785673886	-1.725588235	-5.935411765	-8.164764706	-11.74953333	-12.0218	-7.806944167	0.225647059	0.281294118	0.287529412	0.311933333	0.333933333	0.29181	3.590235294	10.25870588	16.84364706	27.16093333	36.755	17.92833083	25.48217647	58.02770588	96.23929412	123.505	154.7646	86.947515	0.580294118	0.602411765	0.573882353	0.746333333	0.803	0.667733333	4.863235294	4.312882353	4.083235294	3.8426	4.453933333	4.394914167	6.559058824	5.530764706	5.023352941	4.603733333	5.470066667	5.622540833	4.984294118	4.086941176	3.892058824	3.6652	4.131666667	4.261195	4.401705882	3.884	3.833882353	3.5232	4.128333333	4.000320833	4.340117647	3.959411765	3.704	3.614266667	4.1648	4.007619167	4.036882353	4.105058824	3.965647059	3.807466667	4.3764	4.084629167
7094	1	181.6181176	323.3910909	446.0947143	545.2223889	664.3548947	166.5303529	298.4593636	413.1540952	505.7152222	617.0633684	1.088845522	1.083184084	1.079892573	1.078163842	1.076607492	1.082471982	149.6632353	127.8845714	101.733	112.9726111	124.8648636	1.012593005	0.414740724	0.231911892	0.209303368	0.461284477	-2.862823529	-4.298590909	-4.357809524	-4.255722222	-4.145526316	-4.975315217	0.288352941	0.254681818	0.233428571	0.235277778	0.230368421	0.256234058	7.976058824	12.41059091	14.7722381	17.35655556	20.75578947	15.63186087	47.92235294	86.06840909	119.6628095	147.6788333	178.6514737	117.4216529	0.551411765	0.565590909	0.667571429	0.637222222	0.658210526	0.629800725	5.357941176	4.691681818	4.29752381	3.851166667	4.377157895	4.554772464	7.767588235	7.387590909	6.53047619	5.702888889	6.369631579	6.802802174	6.174117647	4.760636364	4.223	3.780166667	4.094052632	4.65165942	4.814941176	4.040363636	3.667095238	3.3195	3.839421053	3.976680435	4.028411765	3.630181818	3.527238095	3.2265	3.790210526	3.668108696	4.002	3.640863636	3.542238095	3.226722222	3.790842105	3.674513043
7098	1	162.10475	327.7572778	474.6672105	614.0887	743.3571	146.6814375	288.6511667	419.3798421	544.3449	661.49435	1.105429055	1.154711997	1.142596849	1.134498741	1.129005609	1.133779083	157.2891429	145.9952353	127.2237059	136.5792778	140.1517659	1.079839625	0.457578224	0.267350015	0.227819988	0.468848036	0.0491875	-4.765055556	-9.484157895	-10.76565	-11.27965	-7.826124638	0.2795	0.304722222	0.349578947	0.35505	0.34425	0.32967029	9.0799375	16.38538889	26.64426316	36.3779	47.59115	29.45043261	41.69625	83.36316667	120.9196842	156.6212	188.7087	128.9988645	0.633875	0.639111111	0.658578947	0.7426	0.81655	0.704634783	5.1619375	4.696	4.491842105	4.1618	4.672	4.627953623	6.8935	6.449888889	5.945894737	5.45435	6.06005	6.164589855	5.58825	4.717611111	4.423842105	4.05745	4.4479	4.60287971	4.576875	4.2215	4.029157895	3.83795	4.2964	4.19634058	4.4716875	3.984277778	3.977526316	3.7117	4.28345	4.090065217	4.2721875	4.107444444	4.083	3.74595	4.27215	4.085350725
7102	1	158.6954706	304.0831	440.9547778	581.5832778	719.0921111	147.2085294	284.77615	412.2063333	541.5853333	669.592	1.076733748	1.06706248	1.069795442	1.073002845	1.073617367	1.071191713	149.8315625	139.6514706	120.3604	137.8781875	136.6127273	0.978657271	0.469611986	0.266812232	0.235780908	0.512297844	1.461882353	-0.1748	-0.818166667	-1.620777778	-2.625666667	-1.085152899	0.235470588	0.2074	0.200388889	0.213388889	0.223111111	0.213415217	4.856117647	8.5612	9.672111111	11.61716667	15.44388889	10.85523768	42.69982353	82.6401	119.8167222	158.1435	194.837	121.4149616	0.440470588	0.55935	0.487888889	0.5075	0.5775	0.55237029	4.714882353	4.29085	4.127833333	3.803833333	4.664055556	4.305843478	6.216470588	5.50465	5.454888889	4.952722222	5.874055556	5.509219565	4.813117647	4.4039	4.071055556	3.758277778	4.445888889	4.285211594	4.31	4.04135	3.719833333	3.450722222	4.361333333	3.996705797	4.207058824	3.73605	3.657277778	3.423111111	4.296111111	3.8656	4.031647059	3.7643	3.738388889	3.434611111	4.342055556	3.87266087
7123	1	142.9145556	267.2247143	375.4833333	472.714	554.5676429	129.6441667	241.8588571	341.7459048	436.7887647	512.3915714	1.093404403	1.124355118	1.11759418	1.080860327	1.08036832	1.115091814	132.3698125	103.54105	88.48711765	91.53084615	102.3744015	1.219643094	0.411603005	0.235854959	0.198680791	0.519788536	-4.418944444	-0.533761905	-2.421857143	-6.151	-6.221571429	-1.629936806	0.288555556	0.270714286	0.258714286	0.254235294	0.250714286	0.262104167	6.572777778	12.04066667	14.77666667	16.42088235	19.695	13.34794514	37.33038889	69.66404762	98.99528571	126.2402941	148.372	89.81348681	0.629166667	0.555857143	0.687380952	0.764352941	0.798	0.667597917	4.823777778	4.278761905	4.086380952	3.82	4.319928571	4.194459028	6.113055556	5.826142857	5.622	5.347	6.617285714	5.665224306	5.608666667	4.370761905	4.119380952	3.788235294	4.098428571	4.344170833	4.490555556	3.882238095	3.70652381	3.457058824	3.733214286	3.848182639	4.056166667	3.672428571	3.485142857	3.245117647	3.587642857	3.57648125	3.843833333	3.649	3.50152381	3.262529412	3.559928571	3.538275694
7126	6	161.5403684	335.8368636	474.7952273	605.4290909	727.0087273	149.0622105	304.0039091	430.9592727	551.9153636	665.3889545	1.091740125	1.121787401	1.11690307	1.108273335	1.102402612	1.107002507	184.5985263	138.9583636	130.6338636	122.4282857	141.6015	1.195364185	0.423990162	0.276324942	0.200216586	0.498240207	-5.908947368	-2.858454545	-3.639545455	-3.962409091	-3.815590909	-4.107745652	0.303105263	0.312454545	0.294318182	0.275181818	0.262227273	0.284836957	9.203052632	16.87318182	21.29613636	24.88854545	28.693	20.65336957	42.29184211	86.56377273	122.8363636	157.6665455	190.3053182	124.591387	0.658526316	0.520363636	0.526318182	0.566045455	0.630454545	0.584391304	4.728368421	4.610727273	4.4645	4.311181818	4.329272727	4.458656522	5.195105263	5.2755	5.206363636	5.081590909	5.003590909	5.137115217	4.779210526	4.852318182	4.650090909	4.398136364	4.376545455	4.592345652	4.756578947	4.441409091	4.245318182	4.129454545	4.152318182	4.308602174	4.655263158	4.254045455	4.141863636	3.975772727	4.037545455	4.165447826	4.257210526	4.230636364	4.078181818	3.970090909	4.076272727	4.08973913
7143	2	156.7177	325.0857143	490.302	602.4933333	777.743625	143.4217	292.1017857	436.8120769	539.0428333	715.825875	1.093908314	1.10923097	1.132514116	1.123659313	1.086592609	1.115259831	176.1185	157.7997273	149.8554444	169.1264286	162.6555893	1.144516482	0.496736852	0.328765141	0.28267861	0.583460712	-3.0377	5.458428571	-0.302615385	1.235833333	-0.240125	1.194070588	0.3669	0.363357143	0.322692308	0.351416667	0.317625	0.361943137	9.9448	15.41642857	19.12930769	20.00466667	20.63275	17.60463725	38.8777	84.09078571	128.4806154	157.9654167	207.57375	113.3996804	0.7472	0.628142857	0.530153846	0.570833333	0.602875	0.640636275	4.2169	4.457928571	4.262461538	4.239666667	4.140125	4.32077451	5.753	5.619071429	5.158923077	5.181166667	4.807625	5.364972549	4.1829	4.416857143	4.304384615	4.081	4.001625	4.280866667	3.6474	4.183142857	4.084923077	4.048583333	3.8505	4.051789216	3.7388	4.091	3.950692308	3.976166667	3.9145	4.001926471	3.7678	3.983071429	3.812923077	3.911916667	4.12625	3.904763725
7147	2	180.522	381.0751111	511.5802857	664.4464286	767.3571111	163.8425	341.6338889	467.112	566.8478571	659.6786667	1.10305239	1.114206468	1.095033087	1.224452962	1.193822116	1.150489499	163.669	163.0146	156.4312	177.8801667	171.4208864	0.837265689	0.472205762	0.316133791	0.276734482	0.557552413	12.88708333	-2.756222222	-5.016428571	-12.69014286	-7.111888889	-1.307398958	0.373083333	0.328333333	0.315857143	0.377428571	0.436666667	0.408017708	9.433166667	11.72477778	15.31214286	33.923	40.82411111	18.99329063	46.451	99.98477778	135.2714286	165.5988571	192.1221111	101.2125646	0.62225	0.367666667	0.436285714	0.624571429	0.749777778	0.597839583	4.787916667	4.727	4.287142857	4.238714286	4.362333333	4.659014583	5.861416667	6.462555556	5.048285714	5.246142857	5.224111111	5.901019792	5.088083333	4.455444444	4.193714286	4.106	4.341666667	4.665017708	4.585083333	4.170111111	4.163285714	3.998714286	4.095444444	4.380322917	4.278	4.277777778	3.987142857	3.872571429	4.142666667	4.19683125	4.120833333	4.268888889	4.039571429	3.969571429	4.007888889	4.146023958
7163	2	199.8695	318.4841818	453.3940455	573.7998947	729.01675	180.1599	290.3014545	414.7793636	524.7303684	671.65385	1.109864688	1.098464084	1.095232694	1.096561563	1.086765091	1.095909557	117.2233684	129.3614762	133.4871667	143.0694706	131.205303	0.749043337	0.412822688	0.302710906	0.25241404	0.438626402	-6.44	-6.465818182	-6.426136364	-7.810789474	-7.51265	-6.673668841	0.3573	0.340363636	0.300909091	0.337105263	0.3405	0.329295652	9.9778	13.62522727	16.57695455	22.42768421	26.87955	17.72044565	51.52405	83.55740909	119.6768182	151.6751053	192.81735	118.8653848	0.63535	0.588181818	0.612454545	0.719473684	0.8089	0.670861594	4.54115	4.385909091	4.316681818	4.332105263	4.50885	4.404815942	6.2019	5.363363636	5.579636364	5.041684211	5.40355	5.508615217	4.80185	4.403545455	4.212909091	4.245315789	4.2036	4.36581087	4.0727	4.090772727	3.935090909	4.136842105	4.31725	4.098297101	3.82635	4.026909091	3.932818182	4.182789474	4.3306	4.040119565	3.80095	4.046090909	3.922954545	4.054736842	4.29015	4.011338406
7164	6	43.73444444	130.9900714	237.993	336.8501176	441.4610588	40.86933333	122.4488571	220.8524	308.9877059	409.8514118	1.070400608	1.070523503	1.077812776	1.103101034	1.083897356	1.087978524	133.0251111	121.8883846	139.2506	129.9232667	125.3184314	4.617187058	1.655685388	0.746669811	0.632927699	1.63015799	1.881888889	-1.269142857	-1.701133333	-2.138941176	-1.131176471	-0.219730702	0.203666667	0.226857143	0.223666667	0.255117647	0.233470588	0.246042105	1.576777778	5.189714286	8.898733333	11.87011765	11.34458824	8.126	12.12422222	35.26378571	63.7584	89.12276471	118.8303529	63.71672281	0.566666667	0.627928571	0.7108	0.534294118	0.572588235	0.608122807	4.355666667	4.383642857	4.1162	4.153705882	4.107941176	4.30359386	4.902777778	5.328285714	4.950666667	5.214411765	4.936588235	5.222000877	4.737222222	4.762	4.204866667	4.124176471	3.992823529	4.442670175	4.773111111	4.159428571	3.840933333	3.894235294	3.931294118	4.189207018	4.075555556	3.930642857	3.754533333	3.789529412	3.806058824	3.905554386	3.277222222	3.739071429	3.829933333	3.741941176	3.871058824	3.752978947
7166	2	113.662625	271.8453	451.58655	613.7064444	818.4336842	104.8264375	248.01485	411.46855	557.9786667	744.0736316	1.078515607	1.098631194	1.100278411	1.10131242	1.100960952	1.097318874	166.5055	169.4981111	168.1708333	205.0452353	177.3215794	2.377194856	0.618995504	0.385773533	0.336756548	0.819922408	-2.1400625	-3.6409	-4.0523	-4.553055556	-3.723947368	-3.22549697	0.2713125	0.30765	0.2957	0.341611111	0.327157895	0.310215152	6.1495625	11.1567	16.10715	19.97777778	24.18684211	15.58093258	29.7561875	72.503	119.14415	161.5511667	215.3974737	120.2726955	0.7085625	0.49375	0.4765	0.476333333	0.509684211	0.516654545	4.50425	4.29225	4.1393	4.422055556	4.212894737	4.327684091	5.466625	5.46285	4.88855	4.921388889	4.867263158	5.191238636	4.5153125	4.25425	4.18815	4.297777778	3.993052632	4.243884848	4.184	3.9724	3.9084	4.201555556	4.050263158	4.063106061	4.2810625	3.98435	3.82435	4.369555556	3.994052632	4.0786	4.068	3.78525	3.88765	4.320888889	4.159894737	4.060534848
7169	6	180.900619	334.3101053	465.7763684	617.04395	744.6270526	166.0846667	311.5453684	434.7627368	576.77345	698.4965789	1.084753374	1.076712462	1.077106755	1.074858409	1.075252167	1.082919539	162.7719474	131.4662632	139.3831579	139.4675263	143.2722237	0.9568209	0.382196824	0.304961352	0.226434699	0.467603444	8.656904762	-4.087368421	-4.244	-3.94515	-4.532157895	8.297457143	0.299047619	0.234526316	0.227894737	0.20335	0.218789474	0.274457143	11.64428571	14.20494737	16.83594737	18.86705	21.49084211	18.31597619	45.61690476	89.47926316	125.3673684	166.6826	201.4483684	121.196081	0.762952381	0.774736842	0.681684211	0.59955	0.627	0.687409524	4.623714286	4.403736842	4.396842105	4.1912	4.276421053	4.35777619	5.777666667	5.359473684	5.324684211	4.98475	5.119157895	5.299661905	4.758952381	4.318894737	4.397105263	4.1738	4.186842105	4.344647619	4.334285714	4.232052632	4.241947368	4.0977	4.062684211	4.189085714	4.246761905	4.074789474	4.079842105	3.8318	4.006631579	4.035561905	4.008619048	4.034315789	3.939947368	3.86645	4.007315789	3.921452381
