accessionid;idFlat;Pot_position;Pot_row;Pot_column;Flat_position_16LD;T_germ;T_inf;T_repro;PostInf_duration;nSiliques;RosetteArea;RosetteDM;InfloDM;RootDM;ShootAlloc;RootAlloc;ReproAlloc;LUEinf;FvFm_mean;FvFm_sd;FvFm_median;FvFm_S;FvFm_Wmax;RAinf;ERinf;RERinf;DMinf;GRinf;RGRinf
6076;F29;D4;D;4;B_4_m;6;37.8207784;80;42.1792216;71;74.17793684;1615.61;393.36;617.742754;61.50691573;23.51771251;14.97537176;4.613607621;0.824165314;0.093229695;0.831373;0.325115735;0.618886154;18.54448421;3.345189101;90.19364094;807.805;85.55697367;105.9129043
6086;F7;B4;B;4;G_4_m;8;39.10063824;79;39.89936176;51;76.55504768;887.91;630.67;347.427096;47.58342034;18.61874463;33.79783503;2.074889166;0.832511356;0.088529919;0.839216;0.367993805;0.680283346;19.13876192;3.757453638;98.16344582;443.955;39.71080977;89.4478264
6086;F24;A9;A;9;B_3_m;10;37.79856353;80;42.20143647;72;67.74111996;1001.33;715.37;573.503739;43.72231094;25.04160347;31.23608559;2.759407245;0.835557801;0.082861286;0.843137;0.514090686;0.634419584;16.93527999;4.145986793;122.406798;500.665;46.7313343;93.33852835
6088;F6;D8;D;8;C_2_m;4;30.87210403;95;64.12789597;79;133.9412286;2501.6;599.2;960.621197;61.59420259;23.65234115;14.75345626;5.27524368;0.824880555;0.089379248;0.831373;0.390883127;0.671078111;33.48530715;10.45035824;156.0439358;1250.8;176.6431549;141.2241405
6088;F26;B6;B;6;D_3_m;8;42.35057262;120;77.64942738;na;93.44198065;2747.16;399.27;844.461361;68.83575;21.15971808;10.00453192;5.629052189;0.829508133;0.089163;0.839216;0.404968054;0.751306106;23.36049516;4.750766718;101.6837761;1373.58;131.4974464;95.73337296
6108;F15;E1;E;1;F_4_r;4;28.6468621;58;29.3531379;225;132.9838551;621.53;1267.48;570.928734;25.2660764;23.20906314;51.52486046;1.200932313;0.828628241;0.080079381;0.835294;0.298706656;0.786060637;33.24596378;8.075542738;121.4514759;310.765;39.92615217;128.4769912
6108;F29;C1;C;1;B_4_m;6;29.39849395;56;26.60150605;168;116.7121089;591.15;997.24;419.547737;29.44065392;20.89445949;49.6648866;1.232312788;0.828293255;0.080279386;0.831373;0.25091155;0.713275696;29.17802723;6.525640578;111.824568;295.575;35.95645607;121.6491789
6145;F8;D4;D;4;A_1_r;9;43.85920374;134;90.14079626;60;58.6182064;2986.53;1509.09;878.163416;55.57592796;16.3416228;28.08244924;9.544093656;0.837880328;0.068415246;0.84183;0.264466534;0.888307732;14.6545516;3.306171249;112.8035623;1493.265;139.864413;93.66349104
6145;F26;E5;E;5;D_3_m;7;41.24677775;108;66.75322225;43;48.84116132;2354.41;849.9;803.487481;58.74573282;20.04810584;21.20616134;9.277488416;0.828725833;0.089964196;0.835294;0.386083512;0.609408066;12.21029033;2.78639387;114.10023;1177.205;113.2808271;96.22863231
6150;F11;E5;E;5;F_2_r;3;34.10569966;65;30.89430034;182;79.84708581;536.52;1104.33;722.927781;22.69756507;30.58357629;46.71885864;1.327987402;0.830184309;0.077456793;0.835294;0.541274739;0.851633883;19.96177145;4.078757211;102.1642098;268.26;26.50898101;98.81823979
6150;F20;D10;D;10;H_1_r;7;36.32208666;71;34.67791334;153;90.14086247;610.06;1085.4;500.695536;27.77854255;22.7987284;49.42272905;1.324029108;0.831171274;0.075204746;0.835294;0.445079633;0.566140003;22.53521562;4.07200824;90.34766539;305.03;29.83728143;97.81753083
6151;F2;A3;A;3;H_1_m;2;47.42957957;99;51.57042043;32;121.2558711;1443.71;233.79;433.608078;68.38636141;20.53935952;11.07427907;2.206222074;0.832344811;0.081364839;0.839216;0.468321054;0.592039252;30.31396778;6.59460957;108.7717982;721.855;66.87934486;92.64927839
6151;F21;E3;E;3;H_3_r;6;41.39386821;87;45.60613179;43;120.0645802;1418.43;261.02;721.565759;59.07624699;30.05252074;10.87123227;2.207752984;0.835834474;0.081016122;0.843137;0.469859759;0.648502968;30.01614505;6.135357507;102.2009571;709.215;66.26823382;93.43884974
6154;F11;D8;D;8;F_2_r;5;38.33709236;83;44.66290764;81;105.8144745;1132.65;485.36;430.4407;55.29300754;21.01298801;23.69400445;2.097300797;0.828942864;0.080304167;0.835294;0.548433512;0.811548014;26.45361863;5.769974576;109.0583231;566.325;55.48119543;97.96706031
6154;F30;F8;F;8;C_4_r;5;30.80133763;79;48.19866237;56;94.70546914;1361.83;440.94;246.94379;66.4400077;12.04772057;21.51227172;3.532744132;0.833144706;0.081673735;0.839216;0.340102729;0.488901621;23.67636729;6.676490956;140.9948341;680.915;83.64254759;122.8384565
6177;F5;B10;B;10;G_3_m;6;34.01048669;66;31.98951331;57;128.7822478;953.3;466.04;314.438757;54.98394741;18.13603701;26.88001558;1.589637899;0.830708404;0.08840049;0.839216;0.377573533;0.643409733;32.19556195;6.150025495;95.51045427;476.65;51.17928546;107.3728846
6177;F26;E9;E;9;D_3_m;7;31.35119246;62;30.64880754;34;157.6772075;926.91;449.94;513.217306;49.04111071;27.15338784;23.80550145;1.458524219;0.828642052;0.086475024;0.835294;0.365251917;0.796260525;39.41930188;8.857613921;112.3512277;463.455;57.49400649;124.0552082
6180;F13;E1;E;1;A_4_l;5;26.13406416;46;19.86593584;288;34.46041464;144.03;557.14;232.22561;15.4307561;24.87965526;59.68958864;0.954401073;0.82600297;0.079651327;0.831373;0.517528976;0.830176808;8.61510366;1.662430292;96.48347583;72.015;8.222264175;114.1743272
6180;F24;B4;B;4;B_3_m;7;23.06779966;47;23.93220034;162;55.59020455;170.04;647.58;307.189245;15.11722994;27.31034141;57.57242865;0.812981984;0.824512393;0.087229064;0.831373;0.432711458;0.758290014;13.89755114;3.16634307;113.9173024;85.02;11.2984587;132.8917749
6184;F2;B6;B;6;H_1_m;2;41.67689446;76;34.32310554;70;109.6971958;961.81;766.94;601.841956;41.26891443;25.82356617;32.9075194;1.620197658;0.829843429;0.088416664;0.839216;0.248477563;0.766995645;27.42429895;4.938465085;90.03812813;480.905;44.43278493;92.39410056
6195;F11;C7;C;7;F_2_r;6;29.41363539;58;28.58636461;130;115.6753665;454.6;925.53;262.745127;27.67100144;15.99300657;56.33599199;0.788242229;0.830000799;0.077820304;0.835294;0.28220067;0.843188528;28.91884163;7.085455849;122.5058725;227.3;22.79505219;100.2861953
6195;F21;C9;C;9;H_3_r;9;31.04413283;60;28.95586717;133;114.7227585;405.1;932.7;391.953129;23.41952694;22.65948374;53.92098932;0.704035921;0.829622566;0.077298606;0.835294;0.293328963;0.77651714;28.68068963;5.932512335;103.4234604;202.55;20.19223573;99.69012952
6209;F4;E1;E;1;D_2_m;6;41.08025014;84;42.91974986;118;122.6606513;927.88;868.82;687.513901;37.35105096;27.67531011;34.97363893;1.248586913;0.829818715;0.084685817;0.835294;0.544564046;0.739360518;30.66516283;5.875670577;95.80367485;463.94;38.28812099;82.52817387
6209;F22;A1;A;1;H_2_m;9;42.96920673;90;47.03079327;126;125.5958563;1041.57;790.96;637.896676;42.16154279;25.8213159;32.01714132;1.357292323;0.839119032;0.067864636;0.843137;0.404428861;0.82703224;31.39896408;6.673093282;106.2629529;520.785;42.61757288;81.83333406
6216;F16;C7;C;7;H_2_r;8;40.15857292;124;83.84142708;38;71.43994484;1855.62;490.97;658.511931;61.74898698;21.91313127;16.33788175;5.218229511;0.827986103;0.08880777;0.835294;0.392377281;0.688215233;17.85998621;3.886924233;108.8165519;927.81;93.19750711;100.4489142
6216;F25;B2;B;2;G_1_m;9;40.14103675;107;66.85896325;38;75.15836225;1532.71;641.05;545.751983;56.35974431;20.0680117;23.57224399;3.991043478;0.832713823;0.086134793;0.839216;0.502693416;0.7254631;18.78959056;3.890924912;103.5393746;766.355;74.99007288;97.85291787
6241;F4;F10;F;10;D_2_m;2;38.60503505;72;33.39496495;46;113.8059837;700.88;528.04;410.35567;42.75546894;25.03274327;32.21178778;1.364711555;0.83123382;0.087153284;0.839216;0.390839786;0.774173734;28.45149593;6.03724323;106.0971143;350.44;38.82808525;110.7980974
6241;F17;E9;E;9;E_1_m;7;31.91397324;64;32.08602676;68;110.905539;548.59;422.45;285.02033;43.67544989;22.69161148;33.63293863;1.067898892;0.831208477;0.082653934;0.839216;0.544527348;0.767461691;27.72638475;5.568919395;100.4263528;274.295;29.60897555;107.9457356
6242;F13;B10;B;10;A_4_l;8;39.4647371;90;50.5352629;25;113.7284082;2660.34;487.92;963.131407;64.70656127;23.42592353;11.8675152;4.744735738;0.827898393;0.092354542;0.835294;0.299893709;0.663171702;28.43210205;6.878444707;120.962648;1330.17;134.9028107;101.4177216
6242;F17;E5;E;5;E_1_m;9;39.51572817;94;54.48427183;56;66.21828813;3037.38;793.68;1087.800423;61.74966839;22.11488697;16.13544463;9.070786267;0.829598103;0.087817585;0.835294;0.40570488;0.738907153;16.55457203;3.998489501;120.7669245;1518.69;150.1629846;98.87665333
6243;F8;C9;C;9;A_1_r;6;26.94930959;49;22.05069041;217;87.17900495;241.83;921.35;413.554199;15.33739803;26.22852978;58.43407218;0.634106634;0.831915007;0.074934951;0.835294;0.478732924;0.784928895;21.79475124;4.761760875;109.2410008;120.915;13.82019634;114.2967898
6243;F23;D6;D;6;E_4_l;4;24.9523463;48;23.0476537;234;72.35025311;342.67;978.07;416.756934;19.72204919;23.98605292;56.29189789;1.190567851;0.830197516;0.081633831;0.835294;0.541916255;0.82482901;18.08756328;5.555150902;153.562722;171.335;21.53447135;125.6863533
6244;F2;D4;D;4;H_1_m;3;37.97837675;73;35.02162325;115;93.45354782;696.53;745.58;674.780514;32.90344944;31.87602332;35.22052723;1.487919688;0.829005932;0.089117231;0.835294;0.404260321;0.753748919;23.36338696;5.523612224;118.210862;348.265;34.76284342;99.81721798
6244;F28;A9;A;9;G_3_r;8;36.6359582;79;42.3640418;na;101.189392;933.69;662.6;332.701506;48.40301251;17.2474324;34.34955509;1.747323143;0.835243006;0.085015297;0.844197;0.39864729;0.645994563;25.297348;5.688109419;112.4250143;466.845;44.20264162;94.6837636
6390;F10;F6;F;6;C_1_r;7;22.89740523;46;23.10259477;257;47.07974716;149.43;889.37;344.675653;10.80105744;24.9137491;64.28519346;0.731262057;0.82763738;0.078513892;0.831373;0.332919839;0.731550421;11.76993679;3.025102196;128.5097044;74.715;8.606908186;115.1965226
6390;F29;A5;A;5;B_4_m;4;21.80796553;39;17.19203447;167;31.95439297;123.86;372.18;348.199411;14.67119379;41.24415497;44.08465124;0.875145519;0.821819993;0.097855822;0.831373;0.378228534;0.711427767;7.988598243;2.435923969;152.4625407;61.93;6.991185952;112.8885185
6396;F2;F6;F;6;H_1_m;7;29.71324946;60;30.28675054;197;91.72950969;465.6;1032.75;554.145669;22.68457893;26.99862793;50.31679314;1.154053914;0.830276455;0.073115194;0.835294;0.337675477;0.859539279;22.93237742;5.336946102;116.3626868;232.8;26.46519992;113.6821302
6396;F19;D6;D;6;C_3_r;4;25.67755055;51;25.32244945;197;91.61259433;548.73;969.84;429.744779;28.16434007;22.05725603;49.7784039;1.539642624;0.830328026;0.079359589;0.835294;0.557396681;0.784925944;22.90314858;7.074923608;154.4530784;274.365;35.26266379;128.5246434
6424;F5;D2;D;2;G_3_m;5;25.93992464;51;25.06007536;282;99.04646587;326.05;1137.51;390.371964;17.58694528;21.05643419;61.35662053;0.844827518;0.829794918;0.077313154;0.835294;0.442954523;0.784370821;24.76161647;5.856751563;118.2627065;163.025;20.91929497;128.319552
6424;F28;D4;D;4;G_3_r;7;24.63415573;49;24.36584427;na;97.23713352;386.76;1142.91;422.399345;19.81282074;21.638542;58.54863727;1.167914162;0.825192015;0.082206576;0.831373;0.455075276;0.7077039;24.30928338;6.063824701;124.7224076;193.38;28.39115632;146.8153704
6434;F6;F4;F;4;C_2_m;5;25.98176505;49;23.01823495;250;73.21267536;273.94;842.07;367.452558;18.46625643;24.76992466;56.76381891;0.842133727;0.824123442;0.080844795;0.827451;0.477950431;0.767089206;18.30316884;4.385573452;119.803666;136.97;15.41371579;112.5335168
6434;F20;A9;A;9;H_1_r;9;28.84222332;58;29.15777668;103;75.77479501;190.95;635.74;312.481282;16.7621852;27.43057931;55.80723549;0.507661026;0.82545346;0.078897489;0.827451;0.468123447;0.76736583;18.94369875;3.82861606;101.0524954;95.475;9.61697754;100.727704
6445;F14;D6;D;6;A_1_l;6;24.72336477;46;21.27663523;na;39.56988046;142.24;616.8;321.552729;13.16314613;29.75706946;57.0797844;0.851102879;0.832142384;0.076754499;0.835294;0.549942148;0.753992261;9.892470115;2.166149229;109.4847497;71.12;8.419509797;118.3845585
6445;F31;F2;F;2;F_2_l;6;24.29530314;50;25.70469686;na;78.23206107;167.57;905.83;1474.129429;6.577745407;57.86505986;35.55719473;0.514078401;0.825775387;0.075058355;0.827451;0.394020309;0.80350846;19.55801527;4.575678951;116.9770779;83.785;10.05435321;120.0018286
6898;F16;C1;C;1;H_2_r;8;24.25745484;46;21.74254516;183;56.39712537;120.8;634;508.868387;9.559469972;40.26913961;50.17139042;0.473461575;0.819463036;0.076624199;0.823529;0.356626716;0.793525481;14.09928134;3.024784431;107.2673265;60.4;6.675467956;110.5209927
6898;F26;F10;F;10;D_3_m;6;24.69208931;45;20.30791069;167;89.18882799;225.12;642.89;337.530775;18.67377733;27.99828774;53.32793493;0.623060052;0.828482119;0.081221807;0.835294;0.493680565;0.721196595;22.297207;5.38883682;120.8410726;112.56;13.89249894;123.4230538
6901;F1;D8;D;8;H_4_l;6;32.40375099;61;28.59624901;97;88.54574679;523.08;749.37;476.833362;29.90253102;27.25878336;42.83868562;1.255309933;0.827359664;0.079085755;0.831373;0.329702786;0.783188755;22.1364367;4.018250236;90.76099942;261.54;27.78808886;106.2479501
6901;F17;A1;A;1;E_1_m;7;31.80430047;62;30.19569953;65;107.9388572;739.33;654.39;404.587372;41.11254903;22.49823241;36.38921856;1.546687396;0.827661887;0.081359345;0.831373;0.520070529;0.718378544;26.9847143;5.793821716;107.3537717;369.665;41.73691749;112.9047042
6903;F3;A1;A;1;B_1_m;12;24.90848651;54;29.09151349;196;58.38321035;249.99;1091.42;526.764644;13.38151124;28.19675589;58.42173287;1.080087556;0.816103278;0.103770305;0.827451;0.450659936;0.779065679;14.59580259;3.374696199;115.6050234;124.995;15.76474475;126.1230029
6903;F19;C7;C;7;C_3_r;5;21.69627817;47;25.30372183;223;100.3617562;383.14;1047.97;186.83193;23.68070157;11.54750529;64.77179314;1.177032276;0.828144609;0.080640219;0.831373;0.373701238;0.766211132;25.09043905;8.683728657;173.0485593;191.57;29.53225659;154.1590885
6909;F12;C1;C;1;H_1_l;7;26.76727229;58;31.23272771;230;109.5027335;356.22;983.08;441.145951;20.00734702;24.77727284;55.21538014;0.943172302;0.823942516;0.078497674;0.827451;0.479234046;0.800676629;27.37568338;5.899043525;107.7423976;178.11;25.81998632;144.9665169
6909;F29;A7;A;7;B_4_m;8;22.70222446;47;24.29777554;na;94.1347493;353.18;758.41;277.937128;25.41727994;20.00228152;54.58043853;1.192701449;0.828089189;0.081850326;0.835294;0.369795311;0.772068775;23.53368733;6.091295105;129.4165045;176.59;28.06866297;158.9482019
6911;F8;D2;D;2;A_1_r;8;16.40377593;35;18.59622407;70;22.03483472;25.45;151.6;99.112159;9.215600027;35.88911651;54.89528346;0.221822357;0.824296829;0.086104822;0.831373;0.311557589;0.71945231;5.50870868;1.366925465;124.0695002;12.725;1.221954746;96.02787785
6911;F23;C9;C;9;E_4_l;10;17.99735231;35;17.00264769;107;33.13330353;51.12;243.01;287.964253;8.782082925;49.47038242;41.74753466;0.348719493;0.832373167;0.091694002;0.840488;0.520706864;0.500672039;8.283325883;2.174046051;131.230262;25.56;2.888557202;113.0108452
6915;F11;B4;B;4;F_2_r;7;33.73247814;64;30.26752186;138;139.0540784;578.22;789.36;1549.114382;19.82449733;53.11198841;27.06351426;0.893716182;0.832915744;0.075920727;0.835294;0.470440784;0.728741913;34.7635196;6.069088754;87.29105718;289.11;31.06872001;107.4633185
6915;F26;C5;C;5;D_3_m;12;25.7309194;55;29.2690806;136;99.59490183;528.34;692.9;491.60539;30.8457496;28.70109543;40.45315497;1.431431412;0.833186701;0.075786982;0.839216;0.16821416;0.835287386;24.89872546;6.452806473;129.58106;264.17;35.64081775;134.9162197
6921;F11;D2;D;2;F_2_r;9;31.40936882;78;46.59063118;77;105.243443;1043.15;744.88;541.206942;44.78505304;23.23537517;31.97957179;2.679897401;0.818985096;0.091398414;0.827451;0.427439741;0.67411872;26.31086075;5.673797588;107.8223484;521.575;70.51040733;135.1874751
6921;F20;B2;B;2;H_1_r;9;32.93298003;92;59.06701997;na;114.7670434;1517.29;574.92;587.095153;56.62998103;21.91221677;21.4578022;3.519098588;0.820621959;0.086635976;0.827451;0.350236779;0.635372443;28.69176085;6.182455505;107.7392137;758.645;100.9691351;133.0914131
6922;F9;E3;E;3;B_4_l;9;23.77829536;53;29.22170464;242;72.57025571;268.59;1107.31;422.797528;14.93247174;23.50576022;61.56176804;0.977027882;0.829706642;0.08051705;0.835294;0.578651307;0.858232087;18.14256393;4.837453168;133.3177931;134.295;17.72579082;131.9914428
6922;F21;A5;A;5;H_3_r;12;24.07531644;56;31.92468356;221;72.71242952;242.85;949.95;381.096135;15.42986189;24.21355047;60.35658763;0.843247273;0.832646796;0.084368916;0.839216;0.397157662;0.614481829;18.17810738;4.65023969;127.9076967;121.425;15.32863948;126.2395675
6929;F16;A3;A;3;H_2_r;6;28.37887046;53;24.62112954;112;123.9682913;430.7;813.06;342.90653;27.14496032;21.61175795;51.24328172;0.850971028;0.8185337;0.081556259;0.823529;0.436357128;0.622035982;30.99207283;6.970040406;112.4487614;215.35;26.37335608;122.4674069
6929;F24;D6;D;6;B_3_m;7;26.2732473;48;21.7267527;141;136.3654474;563.19;879.19;398.078012;30.6005351;21.62929061;47.77017429;1.149070986;0.824724589;0.081922534;0.831373;0.341845219;0.69417365;34.09136185;8.150058577;119.532605;281.595;39.17339479;139.1125368
6931;F1;E9;E;9;H_4_l;6;17.09196804;38;20.90803196;199;74.16804991;105;540.96;261.193054;11.57467304;28.79261144;59.63271552;0.483682865;0.828509279;0.077049349;0.831373;0.420724739;0.79650326;18.54201248;6.196604199;167.0963227;52.5;8.968453712;170.8276898
6931;F32;D6;D;6;B_2_m;6;18.32554607;37;18.67445393;191;58.18740524;80.46;532.31;477.995178;7.376473106;43.82200566;48.80152124;0.404075101;0.820854072;0.078733653;0.823529;0.067672627;-0.164774372;14.54685131;4.026323811;138.3915916;40.23;5.878020411;146.1103756
6932;F7;C5;C;5;G_4_m;5;25.0950334;51;25.9049666;191;78.58945039;263.6;798.9;443.150486;17.50738318;29.4324938;53.06012301;0.80646548;0.830517624;0.083700878;0.835294;0.547452109;0.838668164;19.6473626;4.603318524;117.1485104;131.8;15.8449197;120.2194211
6932;F21;E5;E;5;H_3_r;7;24.55465263;57;32.44534737;170;80.3088015;213.56;687.8;378.395089;16.68756794;29.56777373;53.74465833;0.725223324;0.830605875;0.07806535;0.835294;0.550444961;0.844037565;20.07720038;4.446097093;110.7250266;106.78;14.56045399;136.3593744
6936;F4;D4;D;4;D_2_m;1;27.66701286;52;24.33298714;254;98.5061734;301.35;985.07;353.693688;18.3737263;21.56519335;60.06108035;0.709551259;0.828656807;0.081100631;0.835294;0.537184054;0.817413162;24.62654335;5.987307629;121.5620793;150.675;17.47379483;115.9701001
6936;F29;F10;F;10;B_4_m;3;23.43722005;47;23.56277995;278;85.33558696;294.68;994.54;376.538044;17.69044436;22.60460607;59.70494956;0.887820229;0.830581276;0.082055587;0.835294;0.548690403;0.824885443;21.33389674;5.594411332;131.1155529;147.34;18.9406651;128.5507337
6937;F13;E7;E;7;A_4_l;3;22.58107915;50;27.41892085;210;125.7871688;430.87;1185.4;514.956298;20.21699903;24.16244105;55.62055991;1.057236086;0.826861386;0.080123689;0.831373;0.382823716;0.49504405;31.4467922;12.04000558;191.4345588;215.435;33.24668349;154.3235012
6937;F21;E9;E;9;H_3_r;5;32.32890831;62;29.67109169;248;131.1838565;504.51;1286.35;598.095269;21.11843644;25.03585047;53.84571309;0.74097337;0.830312725;0.078652058;0.835294;0.492546634;0.692643286;32.79596413;6.699235362;102.1350575;252.255;24.30093607;96.33480435
6938;F3;C5;C;5;B_1_m;6;26.09707818;46;19.90292182;169;100.6589986;380.43;820.82;377.089078;24.10318577;23.89151249;52.00530174;0.981273856;0.829453615;0.073920627;0.831373;0.309786102;0.703520044;25.16474965;5.569085258;110.6525067;190.215;24.69351092;129.8189466
6938;F30;D4;D;4;C_4_r;5;21.96649467;40;18.03350533;163;84.58720042;235.56;674.25;346.624681;18.74828859;27.58795871;53.6637527;0.732548261;0.829436053;0.079608936;0.835294;0.457754091;0.821092619;21.14680011;6.032945135;142.6443979;117.78;15.49105165;131.5253154
6939;F11;E1;E;1;F_2_r;4;30.84885386;55;24.15114614;na;98.71229354;474.07;919.9;438.056935;25.87680295;23.9110532;50.21214385;1.043585257;0.823384855;0.079276696;0.827451;0.424837603;0.772334065;24.67807339;4.791063706;97.0712671;237.035;25.75367354;108.649244
6939;F19;C3;C;3;C_3_r;7;27.41160137;55;27.58839863;207;95.95857698;574.33;1156.15;446.918519;26.37688944;20.52534321;53.09776735;1.421136283;0.824025067;0.082654851;0.827451;0.385666781;0.680295826;23.98964425;6.681753373;139.263286;287.165;34.09255384;118.7211319
6940;F8;E7;E;7;A_1_r;4;27.59214364;51;23.40785636;110;89.05487919;349.94;588.71;414.245226;25.86600893;30.61916533;43.51482574;0.939091577;0.835627457;0.080963181;0.843137;0.436372984;0.708129322;22.2637198;5.265848201;118.2607455;174.97;20.90767173;119.4928944
6940;F23;A5;A;5;E_4_l;8;24.86462451;46;21.13537549;107;73.41349602;296.72;674.52;353.873203;22.39204917;26.70512996;50.90282087;1.116881264;0.834073555;0.080060873;0.839216;0.426018984;0.678075046;18.35337401;4.262760347;116.1301553;148.36;20.49853956;138.1675624
6944;F1;B10;B;10;H_4_l;6;25.09944089;45;19.90055911;171;75.47196555;222.08;584.74;291.056923;20.22813262;26.51088814;53.26097924;0.730219009;0.828205009;0.07719296;0.831373;0.312067045;0.814243181;18.86799139;4.138654707;109.6739611;111.04;13.77776598;124.0793045
6944;F17;B10;B;10;E_1_m;5;22.52452264;42;19.47547736;125;83.45384657;163.84;589.85;363.905831;14.66004037;32.56148787;52.77847176;0.505239805;0.824423963;0.082165792;0.831373;0.462575194;0.685455416;20.86346164;5.338312786;127.9344933;81.92;10.54105128;128.6749424
6945;F5;E9;E;9;G_3_m;4;31.34241633;61;29.65758367;82;128.9976525;930.29;502.59;283.56961;54.19850339;16.52070695;29.28078966;1.656893314;0.827168842;0.083794841;0.831373;0.279700448;0.718580262;32.24941313;9.429980965;146.2039158;465.145;53.433837;114.875656
6945;F17;F10;F;10;E_1_m;7;33.72189724;63;29.27810276;82;153.1621682;973.54;449.96;417.985634;52.8670972;22.69828373;24.43461908;1.371750169;0.827199579;0.085908185;0.835294;0.515040996;0.752159026;38.29054205;7.659804797;100.0221515;486.77;52.52505751;107.905289
6951;F3;C3;C;3;B_1_m;3;35.54531772;65;29.45468228;276;102.1970892;395.63;832.38;410.881256;24.14010073;25.07068449;50.78921478;0.732709389;0.828716837;0.078599594;0.831373;0.409438349;0.636461568;25.5492723;6.305294793;123.394802;197.815;18.72019169;94.63484413
6951;F17;F6;F;6;E_1_m;5;26.31279019;50;23.68720981;303;86.75615887;261.17;896.43;429.31682;16.4576994;27.05351752;56.48878307;0.625786248;0.823205121;0.084492118;0.827451;0.462676423;0.683464432;21.68903972;5.391472302;124.2902492;130.585;13.57270278;103.9376864
